ID,TARGET
890,0.002710555447265506
892,0.03233696147799492
893,0.06041031330823898
894,0.024821966886520386
895,0.02589135430753231
896,0.03058364801108837
897,0.002374317729845643
899,0.18889199197292328
900,0.018010295927524567
901,0.005422047805041075
902,0.2250446379184723
905,0.011073167435824871
912,0.049047574400901794
914,0.22486667335033417
915,0.05700315535068512
917,0.1271405965089798
918,0.004484774544835091
919,0.009342782199382782
921,0.0025049520190805197
922,0.00561659736558795
923,0.001458407612517476
926,0.001157886697910726
929,0.0017512250924482942
930,0.01027445774525404
931,0.061162542551755905
937,0.0028013999108225107
938,0.010498479008674622
939,0.021434100344777107
941,0.04098750650882721
946,0.005849827080965042
947,0.021502701565623283
950,0.0034339698031544685
951,0.0026702971663326025
952,0.01751362718641758
953,0.013617895543575287
954,0.001214640331454575
955,0.012778038159012794
956,0.1910848766565323
957,0.04912813752889633
960,0.034252066165208817
963,0.25800153613090515
966,0.019261624664068222
969,0.053229920566082
971,0.011467878706753254
972,0.003076346591114998
975,0.0073312753811478615
980,0.00870903767645359
982,0.11683851480484009
983,0.0026449980214238167
985,0.10969583690166473
987,0.005364545155316591
988,0.0038817415479570627
991,0.010633431375026703
992,0.0008026065770536661
995,0.1562717854976654
996,0.004966096021234989
998,0.0025050092954188585
1001,0.1910848766565323
1002,0.009986544959247112
1004,0.016389336436986923
1005,0.04537792131304741
1010,0.0022167430724948645
1011,0.0020060655660927296
1012,0.0024392318446189165
1013,0.030344808474183083
1014,0.013658486306667328
1015,0.034561410546302795
1016,0.009740624576807022
1022,0.0022034274879842997
1023,0.04703488573431969
1024,0.002817029831930995
1025,0.016848674044013023
1026,0.16429096460342407
1028,0.006073338445276022
1029,0.005713966209441423
1032,0.07525137811899185
1034,0.02310117334127426
1036,0.0104627450928092
1037,0.003099766094237566
1039,0.3291323482990265
1042,0.010188629850745201
1045,0.03250986710190773
1046,0.021750204265117645
1050,0.013532517477869987
1052,0.010428243316709995
1055,0.016389336436986923
1057,0.0027595991268754005
1058,0.0026449980214238167
1060,0.0022167430724948645
1062,0.010656245052814484
1063,0.04548105224967003
1064,0.035562317818403244
1065,0.01021419744938612
1066,0.0030622025951743126
1067,0.18141381442546844
1068,0.014839070849120617
1070,0.0890178456902504
1072,0.01930537447333336
1077,0.22162014245986938
1078,0.010394006967544556
1079,0.0024255879689007998
1081,0.04011800140142441
1082,0.18959997594356537
1093,0.007207000162452459
1094,0.04154891520738602
1102,0.01712883822619915
1103,0.05746879056096077
1106,0.004530304577201605
1107,0.24198998510837555
1112,0.04927387833595276
1113,0.0020607381593436003
1114,0.007592495530843735
1116,0.004290297161787748
1118,0.05032290890812874
1120,0.02568976581096649
1121,0.036851268261671066
1128,0.020931171253323555
1130,0.06602942198514938
1132,0.01027445774525404
1135,0.004332495387643576
1138,0.0646110400557518
1139,0.0032339137978851795
1141,0.021312948316335678
1143,0.1643822342157364
1146,0.14467354118824005
1148,0.016389336436986923
1149,0.019609665498137474
1151,0.01240444090217352
1152,0.021312948316335678
1153,0.011456440202891827
1155,0.013858792372047901
1157,0.002575102262198925
1160,0.039247799664735794
1161,0.0029479057993739843
1162,0.030274150893092155
1164,0.04833982139825821
1168,0.012610928155481815
1169,0.002654147334396839
1174,0.1910848766565323
1176,0.0022661315742880106
1177,0.23878386616706848
1178,0.014960620552301407
1180,0.0072290292009711266
1181,0.06516218930482864
1182,0.0375862754881382
1185,0.010394006967544556
1190,0.010975099168717861
1194,0.0028013999108225107
1196,0.03617671877145767
1199,0.008593618869781494
1200,0.014277234673500061
1201,0.005645440425723791
1202,0.04777070879936218
1206,0.2104647010564804
1207,0.014550236985087395
1208,0.001204916276037693
1212,0.04587098956108093
1216,0.0013361037708818913
1219,0.012778038159012794
1221,0.011456440202891827
1222,0.0023787186946719885
1225,0.018169401213526726
1227,0.010188629850745201
1230,0.015141177922487259
1231,0.016389336436986923
1232,0.008609375916421413
1233,0.0023653418757021427
1234,0.06039972975850105
1235,0.008294794708490372
1236,0.11836939305067062
1237,0.001690055476501584
1238,0.03182118758559227
1239,0.018169401213526726
1240,0.042313795536756516
1241,0.009813421405851841
1244,0.03492944315075874
1245,0.03865068778395653
1247,0.010188629850745201
1250,0.014668837189674377
1251,0.002846804214641452
1257,0.009609892033040524
1259,0.0022167430724948645
1266,0.08172719925642014
1267,0.2250446379184723
1268,0.004133147653192282
1270,0.24508452415466309
1272,0.0069780549965798855
1273,0.16152837872505188
1276,0.04675096273422241
1278,0.0011684384662657976
1279,0.04193074256181717
1283,0.010717903263866901
1284,0.021084196865558624
1286,0.0030266104731708765
1289,0.017657659947872162
1290,0.0020620350260287523
1292,0.011461387388408184
1293,0.03093242086470127
1294,0.15415288507938385
1296,0.09233211725950241
1298,0.013282464817166328
1299,0.0890178456902504
1301,0.0020187380723655224
1304,0.036597203463315964
1306,0.014161736704409122
1308,0.06315340101718903
1310,0.02551308088004589
1311,0.002222588285803795
1312,0.0507463738322258
1315,0.0028013999108225107
1318,0.06819748878479004
1319,0.002551971934735775
1320,0.002438171533867717
1323,0.0033181498292833567
1324,0.007034764625132084
1325,0.027127495035529137
1326,0.005342933814972639
1329,0.21787084639072418
1331,0.11293675750494003
1332,0.012781605124473572
1335,0.0027494244277477264
1336,0.18959997594356537
1338,0.04108190909028053
1340,0.09788697957992554
1342,0.002438171533867717
1345,0.011993561871349812
1347,0.002345539163798094
1349,0.021084196865558624
1350,0.0417521670460701
1351,0.00391258392482996
1354,0.002873029327020049
1355,0.01746317185461521
1356,0.016389336436986923
1359,0.030641259625554085
1361,0.2145060896873474
1362,0.1893591433763504
1363,0.15357770025730133
1365,0.004801337607204914
1366,0.020212912932038307
1367,0.0272330641746521
1368,0.0035238538403064013
1369,0.002946330700069666
1370,0.02512422390282154
1371,0.02605481632053852
1372,0.1845501810312271
1374,0.009036947973072529
1375,0.08746104687452316
1376,0.033967383205890656
1379,0.0016655561048537493
1380,0.008025143295526505
1383,0.016389336436986923
1387,0.0800141915678978
1388,0.146163210272789
1389,0.004392470233142376
1390,0.020211094990372658
1394,0.03093242086470127
1396,0.19068701565265656
1397,0.06202530488371849
1399,0.01895156316459179
1400,0.020332371816039085
1402,0.08953746408224106
1403,0.0509137399494648
1404,0.1365167647600174
1405,0.027011888101696968
1407,0.0060192919336259365
1409,0.0109632583335042
1413,0.0007557505159638822
1415,0.039328716695308685
1416,0.022525884211063385
1418,0.002372259506955743
1422,0.002351717557758093
1423,0.002099411329254508
1425,0.0013076313771307468
1428,0.01977546513080597
1429,0.012586371041834354
1430,0.016389336436986923
1431,0.06486304104328156
1432,0.005922009237110615
1434,0.0013145380653440952
1435,0.002295299433171749
1436,0.2474171221256256
1438,0.0025598942302167416
1443,0.1170506477355957
1445,0.020291104912757874
1446,0.09896665066480637
1453,0.005932556930929422
1456,0.00658466387540102
1458,0.014213718473911285
1459,0.0011289379326626658
1460,0.025106891989707947
1461,0.1354473978281021
1462,0.18294721841812134
1463,0.016389336436986923
1466,0.1643822342157364
1467,0.016389336436986923
1469,0.08068732172250748
1470,0.002474356209859252
1471,0.16552697122097015
1473,0.006388805340975523
1476,0.004547119606286287
1477,0.011198007501661777
1481,0.016389336436986923
1482,0.027378970757126808
1485,0.13926780223846436
1486,0.21261490881443024
1490,0.022645864635705948
1491,0.16552697122097015
1493,0.004966096021234989
1494,0.08017139136791229
1500,0.0062755439430475235
1504,0.013448921032249928
1506,0.009986544959247112
1509,0.006049907300621271
1512,0.030739571899175644
1514,0.035260867327451706
1518,0.016389336436986923
1520,0.0025802315212786198
1522,0.036014024168252945
1525,0.16552697122097015
1526,0.06039972975850105
1529,0.19057968258857727
1530,0.05088574066758156
1532,0.002710555447265506
1533,0.01865101233124733
1537,0.03231361135840416
1542,0.03346306458115578
1544,0.03310928866267204
1545,0.21261490881443024
1546,0.15357770025730133
1549,0.06387406587600708
1551,0.002295299433171749
1552,0.0029714859556406736
1555,0.021312948316335678
1556,0.0024392318446189165
1558,0.1910848766565323
1560,0.009081913158297539
1561,0.025531142950057983
1562,0.009268621914088726
1563,0.0013237566454336047
1566,0.00247381255030632
1568,0.021768810227513313
1570,0.008480474352836609
1575,0.10028646886348724
1577,0.018169401213526726
1579,0.0034339698031544685
1581,0.0069467551074922085
1582,0.08268541842699051
1585,0.03646431863307953
1586,0.0037896297872066498
1587,0.003628280246630311
1593,0.026790333911776543
1597,0.06568700820207596
1599,0.045394133776426315
1608,0.0020686008501797915
1609,0.016389336436986923
1612,0.021312948316335678
1615,0.0023142595309764147
1616,0.021533947438001633
1618,0.025258246809244156
1619,0.0024392318446189165
1624,0.015049752779304981
1625,0.06266625225543976
1627,0.010819959454238415
1628,0.21152569353580475
1635,0.0022578213829547167
1636,0.0627339705824852
1637,0.016389336436986923
1640,0.0104627450928092
1642,0.00453156279399991
1645,0.03250986710190773
1647,0.009572518989443779
1648,0.19588454067707062
1650,0.005019656848162413
1651,0.09918989986181259
1653,0.0101035600528121
1654,0.0020149864722043276
1655,0.008689148351550102
1656,0.05087286978960037
1657,0.13926780223846436
1659,0.15004703402519226
1661,0.12871596217155457
1662,0.017983514815568924
1663,0.11836939305067062
1664,0.044716767966747284
1671,0.020060716196894646
1673,0.016389336436986923
1674,0.009745541960000992
1678,0.0032157597597688437
1680,0.019294921308755875
1682,0.03687351197004318
1687,0.0013617189833894372
1689,0.004602657165378332
1690,0.01438090205192566
1691,0.013766836374998093
1692,0.02504253014922142
1696,0.005280294455587864
1701,0.04925388842821121
1702,0.05301135405898094
1705,0.008609375916421413
1707,0.04088323563337326
1711,0.021312948316335678
1714,0.05605000630021095
1715,0.16104792058467865
1716,0.030459590256214142
1717,0.005034345667809248
1719,0.0032563491258770227
1723,0.00266299769282341
1725,0.0032775388099253178
1726,0.25900107622146606
1728,0.0011579528218135238
1730,0.006215973291546106
1731,0.0023340166080743074
1736,0.005131736863404512
1742,0.23423098027706146
1745,0.07197441160678864
1747,0.1918649822473526
1749,0.020345240831375122
1750,0.08881440758705139
1751,0.0024315176997333765
1752,0.018107129260897636
1753,0.27183589339256287
1754,0.012164966203272343
1758,0.23412060737609863
1759,0.012743135914206505
1760,0.002327647292986512
1761,0.016389336436986923
1763,0.021312948316335678
1765,0.05736801400780678
1767,0.06578066200017929
1768,0.002892756601795554
1769,0.007374851033091545
1774,0.02537665329873562
1775,0.05829659849405289
1776,0.001078378059901297
1777,0.018169401213526726
1779,0.03771793097257614
1780,0.0011820174986496568
1783,0.0037688228767365217
1784,0.00435642758384347
1785,0.0027661710046231747
1789,0.01626702770590782
1790,0.060407605022192
1792,0.006423758342862129
1793,0.04833982139825821
1795,0.010633431375026703
1796,0.005702029448002577
1798,0.046621762216091156
1802,0.007791156880557537
1803,0.04204193875193596
1805,0.0035130938049405813
1806,0.02482309378683567
1809,0.011528149247169495
1810,0.0007230719784274697
1812,0.01611994206905365
1813,0.08736112713813782
1814,0.08021189272403717
1815,0.013764123432338238
1817,0.01726027950644493
1818,0.0249162744730711
1819,0.0104627450928092
1820,0.007011267356574535
1821,0.16881927847862244
1823,0.03748682141304016
1826,0.0161016583442688
1827,0.019546905532479286
1829,0.21030765771865845
1831,0.0027610338293015957
1833,0.04594707861542702
1834,0.005525793880224228
1837,0.027561327442526817
1838,0.0022167430724948645
1839,0.0014432198368012905
1840,0.011110669001936913
1841,0.01602872647345066
1842,0.024235503748059273
1844,0.026363294571638107
1845,0.009515512734651566
1846,0.0015423307195305824
1847,0.0030239007901400328
1850,0.0022086724638938904
1851,0.04853223264217377
1852,0.001157886697910726
1860,0.04858357459306717
1862,0.0498800165951252
1864,0.15004703402519226
1865,0.010633431375026703
1866,0.025665154680609703
1867,0.047750361263751984
1870,0.021843528375029564
1871,0.02434340864419937
1872,0.012778038159012794
1873,0.002644477179273963
1874,0.1657133400440216
1876,0.03830277919769287
1878,0.05693122372031212
1879,0.16029444336891174
1884,0.01759433187544346
1885,0.004632039461284876
1888,0.029982110485434532
1893,0.008514579385519028
1897,0.039904601871967316
1901,0.010579569265246391
1902,0.011544901877641678
1903,0.0027872356586158276
1905,0.050286732614040375
1907,0.006045601796358824
1908,0.23346176743507385
1919,0.16350997984409332
1921,0.17388789355754852
1926,0.009740624576807022
1928,0.012717720121145248
1930,0.14099739491939545
1933,0.017172975465655327
1934,0.009699462912976742
1935,0.06482118368148804
1939,0.18508140742778778
1940,0.01977546513080597
1942,0.005677647422999144
1943,0.004223607946187258
1945,0.01400693878531456
1946,0.0319548062980175
1948,0.03715238720178604
1949,0.01600557193160057
1952,0.024389665573835373
1953,0.020430896431207657
1955,0.0104627450928092
1959,0.03765616938471794
1963,0.01480061374604702
1965,0.02089953050017357
1967,0.016389336436986923
1968,0.01190817542374134
1969,0.001878476468846202
1970,0.06981520354747772
1973,0.01639888621866703
1977,0.23068220913410187
1978,0.003137404564768076
1979,0.0019928007386624813
1988,0.04154891520738602
1991,0.02295624651014805
1994,0.000761852425057441
1996,0.0026758918538689613
1997,0.007077929563820362
1998,0.0071441419422626495
2000,0.09381900727748871
2002,0.003906672820448875
2004,0.03368756175041199
2007,0.05005481094121933
2008,0.009986544959247112
2010,0.0027867283206433058
2011,0.021312948316335678
2012,0.042637135833501816
2015,0.010396361351013184
2018,0.0026375616434961557
2019,0.0025101068895310163
2023,0.021312948316335678
2024,0.04993768408894539
2026,0.009268621914088726
2028,0.005670158192515373
2029,0.010394006967544556
2031,0.008025143295526505
2033,0.03040986694395542
2034,0.01995657943189144
2037,0.1673722267150879
2038,0.016389336436986923
2039,0.006335006095468998
2040,0.002438171533867717
2042,0.009609892033040524
2045,0.020163696259260178
2048,0.024019703269004822
2049,0.021295346319675446
2050,0.018925733864307404
2057,0.03198417276144028
2061,0.02559656836092472
2063,0.056405968964099884
2067,0.02173341065645218
2069,0.016617074608802795
2070,0.016389336436986923
2072,0.241183802485466
2073,0.05735437199473381
2075,0.009572518989443779
2076,0.13259270787239075
2081,0.021312948316335678
2082,0.06717491894960403
2084,0.061479195952415466
2085,0.09189576655626297
2086,0.021312948316335678
2088,0.034611351788043976
2092,0.09058469533920288
2093,0.00691245449706912
2094,0.0020607381593436003
2096,0.09827006608247757
2102,0.0104627450928092
2103,0.12256069481372833
2104,0.05289870500564575
2108,0.1142992451786995
2109,0.021856961771845818
2111,0.03310928866267204
2113,0.024488963186740875
2116,0.049277596175670624
2117,0.031311482191085815
2118,0.011696713045239449
2119,0.010633431375026703
2120,0.0023787186946719885
2121,0.010838107205927372
2124,0.041634853929281235
2125,0.029789557680487633
2126,0.006162315607070923
2127,0.20702585577964783
2131,0.001028321566991508
2133,0.04389995336532593
2134,0.044236939400434494
2136,0.010061160661280155
2137,0.08204131573438644
2139,0.035562317818403244
2144,0.000792763486970216
2145,0.018152782693505287
2146,0.08551116287708282
2149,0.05214012786746025
2150,0.006012944970279932
2151,0.04335150867700577
2152,0.009053167887032032
2153,0.002457596827298403
2157,0.10098177939653397
2158,0.01215581875294447
2159,0.006025034934282303
2161,0.0032157597597688437
2163,0.0031009630765765905
2166,0.035885974764823914
2169,0.0057198237627744675
2171,0.08595471829175949
2177,0.011173398233950138
2179,0.06137795001268387
2182,0.001325408578850329
2184,0.17196375131607056
2185,0.032634709030389786
2186,0.005328941624611616
2187,0.011411984451115131
2188,0.023268288001418114
2189,0.003490519244223833
2190,0.16552697122097015
2194,0.005432422738522291
2195,0.010394006967544556
2196,0.01738033816218376
2198,0.12410913407802582
2199,0.012091981247067451
2200,0.0012920406879857183
2201,0.005028342362493277
2203,0.05373833701014519
2208,0.01027445774525404
2209,0.020872153341770172
2210,0.0069227698259055614
2211,0.00304461014457047
2213,0.01912827603518963
2214,0.007773710414767265
2215,0.1893591433763504
2216,0.001743945525959134
2218,0.004992935340851545
2222,0.03827390447258949
2224,0.0014703723136335611
2229,0.004507338162511587
2230,0.006312261335551739
2234,0.039979953318834305
2235,0.020163696259260178
2237,0.010610205121338367
2239,0.003456573933362961
2241,0.006493189372122288
2242,0.004931637551635504
2243,0.006801247596740723
2244,0.0022167430724948645
2245,0.0012938810978084803
2248,0.04968239367008209
2251,0.005705073941498995
2253,0.191878542304039
2254,0.005473093595355749
2257,0.0027494244277477264
2261,0.05650831013917923
2262,0.0104627450928092
2266,0.009822526015341282
2269,0.0028480850160121918
2275,0.005804719403386116
2278,0.010097237303853035
2279,0.006795642431825399
2283,0.008623668923974037
2284,0.04903750494122505
2285,0.001753513002768159
2286,0.001325408578850329
2287,0.11605125665664673
2289,0.14139200747013092
2290,0.10096509009599686
2291,0.021312948316335678
2293,0.016389336436986923
2300,0.018701765686273575
2301,0.0034339698031544685
2302,0.10646538436412811
2303,0.018233472481369972
2304,0.0026484697591513395
2305,0.03887295722961426
2306,0.0333532989025116
2307,0.021312948316335678
2308,0.15004703402519226
2311,0.021312948316335678
2313,0.03768231347203255
2315,0.000758485693950206
2316,0.03250986710190773
2318,0.1893591433763504
2322,0.00894984882324934
2323,0.008739078417420387
2325,0.03446048125624657
2327,0.021312948316335678
2328,0.0864250436425209
2329,0.05676142871379852
2330,0.010390201583504677
2332,0.0029704140033572912
2333,0.004774773959070444
2334,0.04591742902994156
2337,0.016897786408662796
2338,0.06853757053613663
2341,0.11645591259002686
2344,0.035562317818403244
2345,0.003919173497706652
2347,0.005986889824271202
2348,0.013289428316056728
2349,0.002666159300133586
2350,0.004876280669122934
2351,0.03113279677927494
2358,0.05816224217414856
2359,0.07274895161390305
2361,0.01797661930322647
2363,0.01117160264402628
2364,0.0032152109779417515
2366,0.14769527316093445
2369,0.002710555447265506
2370,0.1777474284172058
2373,0.03863829746842384
2375,0.0065947710536420345
2377,0.035562317818403244
2384,0.04833982139825821
2385,0.009219103492796421
2386,0.05411722883582115
2387,0.0009871982038021088
2388,0.04574665427207947
2392,0.012942743487656116
2393,0.0272330641746521
2394,0.016389336436986923
2395,0.009012499824166298
2396,0.011222426779568195
2397,0.02061118744313717
2400,0.016389336436986923
2401,0.005269638262689114
